from_id,from_name,message,created_time,type,link,id,likes_count,comments_count,shares_count,title
1.43322E+15,TEEPR 趣味新聞,你會怎麼做？,2016-11-15T15:00:59+0000,link,http://www.teepr.com/594048/edwardliu/%e4%bb%96%e9%a0%98%e5%ae%8c%e9%8c%a2%e6%95%85%e6%84%8f%e5%bf%98%e4%ba%8620%e6%83%b3%e7%9c%8b%e7%9c%8b%e4%ba%ba%e6%b0%91%e6%b0%b4%e6%ba%96%e5%a6%82%e4%bd%95/,1433215316907826_1903885669840786,3860,75,128,他領完錢故意忘了$20想看看人民水準如何，網友：「白人都把錢還全去，而黑人…」
1.43322E+15,TEEPR 趣味新聞,壓小GG...,2016-11-15T14:40:16+0000,link,http://www.teepr.com/593710/jonhsieh/%e8%a0%9f%e7%ad%86%e5%b0%8f%e6%96%b0%e7%88%86%e6%bc%bf%e5%8c%85/,1433215316907826_1903876806508339,2325,30,51,當她擠壓這個光屁屁「蠟筆小新包」時，神奇的畫面能讓人減肥！
1.43322E+15,TEEPR 趣味新聞,安檢人員還是美女...,2016-11-15T14:20:20+0000,link,http://www.teepr.com/593949/adrianchiang/%e9%81%8e%e6%b5%b7%e9%97%9c%e6%99%82/,1433215316907826_1903866786509341,3462,49,85,他在日本買了這個「肉厚夾吸自.慰神器」，過海關時遇到了美麗的安檢人員「恥力一定要夠」！
1.43322E+15,TEEPR 趣味新聞,這就是愛,2016-11-15T14:01:03+0000,link,http://www.teepr.com/594035/angelpan/16%e5%80%8b%e7%94%9c%e8%9c%9c%e7%a0%b4%e8%a1%a8%e6%84%9b%e7%9a%84%e8%a8%8a%e6%81%af/,1433215316907826_1903854073177279,7071,17,235,16個證明「平凡幸福才是真正最美的愛情」的網友分享故事。#5艾黛兒的愛情好美！
1.43322E+15,TEEPR 趣味新聞,最正的...,2016-11-15T13:45:22+0000,link,http://www.teepr.com/594192/jonhsieh/%e8%a1%a8%e5%a7%8a%e8%97%9d%e4%ba%ba%e6%98%afhebe/,1433215316907826_1903843713178315,3923,21,52,她PO文說「我表姊是藝人」看到照片後，網友震驚的說「叫我姊夫…」
1.43322E+15,TEEPR 趣味新聞,後院真的好猛,2016-11-15T13:30:29+0000,link,http://www.teepr.com/593942/cindyleung/%e6%ad%90%e5%b7%b4%e9%a6%ac%e9%9b%a2%e9%96%8b%e7%99%bd%e5%ae%ae%e5%be%8c%e6%9c%83%e6%90%ac%e9%80%b2%e6%af%94%e7%99%bd%e5%ae%ae%e9%82%84%e8%b1%aa%e8%8f%af%e3%80%8c1%e5%84%846%e5%8d%83%e8%90%ac%e3%80%8d/,1433215316907826_1903835976512422,27158,82,1007,歐巴馬離開白宮後會搬進比白宮還豪華「1億6千萬」豪宅！光看後院都覺得比白宮還氣派了！
1.43322E+15,TEEPR 趣味新聞,而且還是他死和他出生的時間點！,2016-11-15T13:15:15+0000,link,http://www.teepr.com/593848/juliewu/12%e4%bb%b6%e6%ad%b7%e5%8f%b2%e4%b8%8a%e9%9d%a2%e7%9a%84%e5%b7%a7%e5%90%88/,1433215316907826_1903821773180509,37432,301,2773,12件讓我們有100萬個為什麼的「史上最不思議巧合」，#10證明真的有時空旅人？！
1.43322E+15,TEEPR 趣味新聞,看得我氣到都哭了！(非趣味),2016-11-15T13:00:45+0000,link,http://www.teepr.com/594099/angelpan/%e7%94%b7%e5%ad%90%e8%99%90%e5%be%85%e7%8b%97%e6%ae%98%e5%bf%8d%e5%89%9d%e7%9a%ae/,1433215316907826_1903815693181117,4830,1285,885,(非趣味) 殘忍男子活生生把狗狗血腥剝皮，事後開心PO照說：「超享受過程！」
1.43322E+15,TEEPR 趣味新聞,這樣的教育才有用吧？,2016-11-15T12:45:15+0000,link,http://www.teepr.com/593911/jonhsieh/%e6%8c%aa%e5%a8%81%e6%94%bf%e5%ba%9c%e7%9c%9f%e4%ba%ba%e9%9c%87%e6%92%bc%e6%80%a7%e6%95%99%e8%82%b2/,1433215316907826_1903809266515093,9864,185,1565,挪威政府拍攝「真人震撼性教育」，「基本上兒童不宜色色片」才是最好教材！(影片)
1.43322E+15,TEEPR 趣味新聞,網友也紛紛開始分享自己的故事...,2016-11-15T12:30:32+0000,link,http://www.teepr.com/593994/cindyleung/%e5%8f%a3%e6%84%9b%e6%84%9b%e6%99%82%e3%80%8c%e5%af%b6%e8%b2%9d%e5%a5%b3%e5%85%92%e3%80%8d%e8%88%94%e4%ba%86%e7%94%b7%e5%8f%8b%e7%9a%84gg%ef%bc%8c%e7%b6%b2%e5%8f%8b%ef%bc%9a%e3%80%8c%e8%a9%a6%e9%81%8e/,1433215316907826_1903803536515666,1795,11,26,口愛愛時「寶貝女兒」舔了男友的GG，網友：「試過被咬到血狂流！」
1.43322E+15,TEEPR 趣味新聞,那裡有線索？！,2016-11-15T12:15:20+0000,link,http://www.teepr.com/594104/cindyleung/%e6%b3%a2%e9%9c%b8%e5%a5%b3%e5%8e%bb%e3%80%8c%e5%95%86%e5%8b%99%e6%97%85%e8%a1%8c%e3%80%8d%e6%99%82%e8%b7%9f%e7%94%b7%e6%9c%8b%e5%8f%8b%e5%82%b3%e8%aa%bf%e6%83%85%e7%9a%84%e7%b0%a1%e8%a8%8a%ef%bc%8c/,1433215316907826_1903798793182807,13049,134,594,波霸女去「商務旅行」時跟男朋友傳調情的簡訊，不小心被眼尖的男友發現了背景…
1.43322E+15,TEEPR 趣味新聞,立刻賣掉，而且還必須是面交,2016-11-15T12:00:39+0000,link,http://www.teepr.com/593963/angelpan/%e5%a5%b3%e8%b3%a3%e5%ae%b6%e8%b3%a3%e4%ba%8c%e6%89%8b%e9%9b%bb%e8%85%a6%e9%80%a3%e8%a3%b8%e7%85%a7%e4%b8%80%e8%b5%b7%e6%9b%9d%e5%85%89/,1433215316907826_1903794256516594,1050,2,6,女子PO文賣二手筆電不小心連「自己的胸部」也賣了！網友說：「買定了！」
1.43322E+15,TEEPR 趣味新聞,證明這世界其實很美好！,2016-11-15T11:45:14+0000,link,http://www.teepr.com/594058/jonhsieh/30%e5%bc%b5%e7%9b%b8%e9%9a%9430%e5%b9%b4%e7%9a%84%e6%af%94%e5%b0%8d%e7%85%a7/,1433215316907826_1903789719850381,22271,105,1471,「時光攝影師」找回以前拍過的人，「相隔30年」再拍一張完全一樣的！(30張)
1.43322E+15,TEEPR 趣味新聞,震出一座小島！,2016-11-15T11:30:25+0000,link,http://www.teepr.com/594018/edwardliu/%e7%b4%90%e8%a5%bf%e8%98%ad7-5%e5%9c%b0%e9%9c%87%e9%9c%87%e5%88%b0%e5%87%ba%e7%8f%be%e9%99%b8%e5%9c%b0%e5%b0%8f%e5%b3%b6%ef%bc%8c%e7%89%9b%e5%ae%b6%e5%ba%ad%e5%9b%b0%e5%9c%a8%e5%b0%8f%e5%b3%b6/,1433215316907826_1903782289851124,2604,18,42,紐西蘭7.5地震震到出現陸地小島，牛家庭困在小島上「畫面太暴力！」
1.43322E+15,TEEPR 趣味新聞,不行，想喝啦～,2016-11-15T11:15:11+0000,link,http://www.teepr.com/594318/jonhsieh/50%e5%b5%90%e5%ae%a3%e5%b8%83%e6%96%b0%e5%93%81%e6%8a%b9%e8%8c%b6%e6%8b%bf%e9%90%b5%e9%96%8b%e8%b3%a3/,1433215316907826_1903772923185394,3663,79,88,可以考慮搬去中部了！50嵐宣布新品「抹茶拿鐵」限定在7縣市開賣！
1.43322E+15,TEEPR 趣味新聞,如果沒看到很美的月亮，看看這裡的！,2016-11-15T11:00:33+0000,link,http://www.teepr.com/594065/adrianchiang/%e8%b6%85%e7%b4%9a%e6%9c%88%e4%ba%ae%e9%8c%af%e9%81%8e%e7%ad%892034%e5%b9%b4/,1433215316907826_1903767903185896,11475,20,528,16張「錯過再等18年」國外拍到的超級月亮大好幾倍，但全球最美麗的「月色傾瀉海面」景象就在台灣！
1.43322E+15,TEEPR 趣味新聞,可惡，有洋蔥～,2016-11-15T10:40:12+0000,link,http://www.teepr.com/594204/angelpan/%e9%82%8a%e5%93%ad%e9%82%8a%e7%ac%91%e9%82%8a%e5%bf%83%e7%a2%8e%e7%9a%84%e6%8f%92%e7%95%ab/,1433215316907826_1903758946520125,16295,59,1588,19張超可愛但其實「悲慘到會讓你噴淚」的諷刺破表心碎插畫。
1.43322E+15,TEEPR 趣味新聞,世界上還是有很好的人呢！,2016-11-15T10:20:10+0000,link,http://www.teepr.com/594319/jonhsieh/%e8%a1%8c%e5%8b%95%e4%b8%8d%e4%be%bf%e7%9a%84%e5%aa%bd%e5%aa%bd%e5%b8%b6%e5%a5%b3%e5%85%92%e8%b2%b7%e8%a1%a3%e6%9c%8d/,1433215316907826_1903749606521059,2507,11,38,行動不便的媽媽帶女兒買衣服，溫馨店員「一件一件拿出店外」給她挑！
1.43322E+15,TEEPR 趣味新聞,歡迎你復出！,2016-11-15T10:00:28+0000,link,http://www.teepr.com/593919/jonhsieh/%e5%ae%ae%e5%b4%8e%e9%a7%bf%e5%a4%a7%e5%b8%ab%e6%9c%89%e6%9c%9b%e5%be%a9%e5%87%ba/,1433215316907826_1903744403188246,9302,67,411,宮崎駿大師退休3年決定復出！在2020前打造最後一部長片巨作！主角會是「能捏爆的毛毛蟲」！
1.43322E+15,TEEPR 趣味新聞,真的嚇死人了！,2016-11-15T09:30:19+0000,link,http://www.teepr.com/594193/adrianchiang/zara%e8%a1%a3%e6%9c%8d%e5%87%ba%e7%8f%be%e8%80%81%e9%bc%a0%e5%b1%8d/,1433215316907826_1903735526522467,1725,35,73,她整天聞到噁心腐臭味不知從哪來，低頭才發現「ZARA大衣縫線縫進死老鼠」嚇到跳起來怒告！
1.43322E+15,TEEPR 趣味新聞,因為生日？,2016-11-15T09:00:23+0000,link,http://www.teepr.com/593938/angelpan/%e5%b7%ae41%e6%ad%b2%e3%80%8c%e7%88%ba%e5%ad%ab%e6%88%80%e3%80%8d%e4%b8%8d%e7%b5%90%e5%a9%9a%e5%8e%9f%e5%9b%a0%e6%9b%9d%e5%85%89/,1433215316907826_1903726266523393,2940,235,29,差41歲「爺孫戀」交往3年不結婚了，因為要過「生日」！
1.43322E+15,TEEPR 趣味新聞,美到不行！,2016-11-15T08:40:06+0000,link,http://www.teepr.com/594012/edwardliu/%e9%a6%96%e7%99%bc%e3%80%8a%e7%be%8e%e5%a5%b3%e8%88%87%e9%87%8e%e7%8d%b8%e3%80%8b2%e5%88%86%e9%90%98%e9%a0%90%e5%91%8a%e7%89%87%ef%bc%81%e3%80%8c%e8%89%be%e7%91%aa%e7%be%8e%e5%88%b0%e4%b8%8d%e5%83%8f/,1433215316907826_1903722086523811,4531,42,311,首發《美女與野獸》2分鐘預告片！「艾瑪美到不像話」第一個我認為會比卡通還好看的真人版！
1.43322E+15,TEEPR 趣味新聞,但川普敢嗎？,2016-11-15T08:20:09+0000,link,http://www.teepr.com/593864/angelpan/%e5%b7%9d%e6%99%ae%e7%95%b6%e9%81%b8%e5%be%8c%e4%b8%ad%e5%9c%8b%e7%9a%84%e4%b8%8b%e5%a0%b4/,1433215316907826_1903718126524207,2315,27,20,這就是川普當選後「中國的下場」！日本也挫咧等…
1.43322E+15,TEEPR 趣味新聞,你家就可以安裝！,2016-11-15T08:01:14+0000,link,http://www.teepr.com/583083/angelpan/%e5%8d%b0%e5%ba%a6%e5%85%84%e5%bc%9f%e6%aa%94%e7%99%bc%e6%98%8e%e9%a2%a8%e9%9b%bb%e6%b8%a6%e8%bc%aa%e6%a9%9f/,1433215316907826_1903713983191288,578,1,7,以後你會愛上颱風！這台看似不起眼的風扇可以讓你電費免費！可裝在家裡！
1.43322E+15,TEEPR 趣味新聞,好可愛呢～,2016-11-15T07:00:51+0000,link,http://www.teepr.com/591206/valchou/%e6%94%be%e5%a4%a7%e9%a3%9f%e5%93%81%e8%a7%a3%e5%89%96%e5%b1%95/,1433215316907826_1903698086526211,7185,62,223,日本「超人氣零食解剖展」，「巨無霸巧克力香菇」萌到太犯規了！(內有展覽資訊)
1.43322E+15,TEEPR 趣味新聞,周董不只是音樂鬼才！,2016-11-15T06:01:28+0000,link,http://www.teepr.com/593940/angelpan/%e5%91%a8%e6%9d%b0%e5%80%ab%e9%a0%98%e8%bb%8d%e6%96%87%e5%a8%9b%e6%98%8e%e6%98%9f%e9%9a%8a%e6%89%93%e6%95%97%e9%9f%93%e5%b0%8d%e6%89%8b/,1433215316907826_1903680036528016,23959,150,782,周杰倫電玩大賽殺爆韓國選手，周董：「知道我不只是歌手了吧！」
1.43322E+15,TEEPR 趣味新聞,哪國的最美呢？,2016-11-15T05:00:39+0000,link,http://www.teepr.com/591025/valchou/%e5%85%85%e6%bb%bf%e7%be%8e%e5%a5%b3%e7%9a%84%e5%9c%8b%e5%ae%b6/,1433215316907826_1903660503196636,19325,194,949,15個「全球出產最多美女」國家排行榜，唯一上榜「亞洲國家」是…！
1.43322E+15,TEEPR 趣味新聞,這樣就不會香菇了！,2016-11-15T04:30:28+0000,link,http://www.teepr.com/586230/valchou/%e9%8c%af%e8%aa%a4%e7%9a%84%e6%96%b9%e5%bc%8f%e5%88%87%e6%b4%8b%e8%94%a5%e6%89%8d%e6%9c%83%e3%80%8c%e6%b7%9a%e7%81%91%e5%bb%9a%e6%88%bf%e3%80%8d%ef%bc%8c%e8%a6%81%e5%85%88%e5%be%9e%e5%ba%95%e9%83%a8/,1433215316907826_1903653063197380,1109,7,44,錯誤的方式切洋蔥才會「淚灑廚房」，要先從底部！
1.43322E+15,TEEPR 趣味新聞,是貓咪救了她！,2016-11-15T04:00:40+0000,link,http://www.teepr.com/590312/valchou/%e7%84%a1%e8%80%b3%e8%b2%93%e6%89%be%e5%88%b0%e6%ba%ab%e6%9a%96%e7%9a%84%e5%ae%b6/,1433215316907826_1903644073198279,6402,23,82,「遭遺棄無耳貓」遇見她改變悲慘一生，新主人：「是他拯救了我！」
1.43322E+15,TEEPR 趣味新聞,這樣改就會超美！,2016-11-15T03:00:47+0000,link,http://www.teepr.com/591116/valchou/diy%e5%ae%87%e5%ae%99%e9%a2%a8%e6%a0%bc%e6%88%bf%e9%96%93/,1433215316907826_1903628356533184,6679,67,1166,23個讓你房間「一秒豪華大升級」的超簡單DIY妙招，#8效果美到睡覺都覺得浪費！
1.43322E+15,TEEPR 趣味新聞,課本被玩壞,2016-11-15T02:00:53+0000,link,http://www.teepr.com/593650/jonhsieh/23%e5%bc%b5%e9%ab%98%e4%b8%ad%e7%94%9f%e8%aa%b2%e6%9c%ac%e7%95%ab/,1433215316907826_1903608176535202,5384,32,497,23張證明「課本絕對不能給日本學生」的被修改爆笑課本畫作！
1.43322E+15,TEEPR 趣味新聞,那我這麼像金城武是不是他也可以資助我呢？(開玩笑的啦，別打我別打我～) *逃跑*,2016-11-15T01:00:57+0000,link,http://www.teepr.com/593440/jonhsieh/%e9%a6%ac%e9%9b%b2%e9%a1%98%e6%84%8f%e8%b3%87%e5%8a%a9%e6%92%9e%e8%87%89%e7%94%b7%e7%ab%a5/,1433215316907826_1903592849870068,7529,86,123,與馬雲「撞臉」的8歲男孩被爆料家境不好，馬雲：「這英武的神態…願意資助到大學畢業！」
1.43322E+15,TEEPR 趣味新聞,真的很危險耶...,2016-11-15T00:00:59+0000,link,http://www.teepr.com/502961/adayang/%e6%83%b3%e8%a6%81%e5%be%81%e6%9c%8d%e8%81%96%e6%af%8d%e5%b3%b0%e7%9a%84%e6%8c%91%e6%88%b0%e8%80%85%e5%be%88%e5%a4%9a%e9%83%bd%e5%b7%b2%e7%b6%93%e5%9c%a8%e4%b8%8a%e9%9d%a2%e6%ad%bb%e6%8e%89%e8%ae%8a/,1433215316907826_1903579516538068,7703,83,640,想要征服聖母峰的挑戰者很多都已經在上面死掉變成路標了，看到每種不同的死法才發現他們有多麼偉大！
1.43322E+15,TEEPR 趣味新聞,真的正！,2016-11-14T23:00:59+0000,link,http://www.teepr.com/502996/adrianchiang/%e8%83%8c%e5%bd%b1%e6%ad%a3%e5%a6%b9%e9%95%b7%e6%a6%ae%e7%a9%ba%e6%9c%8d/,1433215316907826_1903561499873203,7392,71,265,這位比基尼正妹的超性感背影就已經電暈了不少網友，沒想到「轉過來更正」！
1.43322E+15,TEEPR 趣味新聞,他說的對嗎？,2016-11-14T18:01:15+0000,link,http://www.teepr.com/502553/jonhsieh/%e9%bb%91%e4%ba%ba%e7%94%b7%e5%ad%90%e8%87%aa%e6%8b%8d%e8%aa%aa%e5%87%ba%e6%9c%80%e8%a8%8e%e5%8e%ad%e4%b8%ad%e5%9c%8b%e4%ba%ba%e7%9a%84%e4%b8%89%e5%80%8b%e9%bb%9e/,1433215316907826_1903463166549703,893,19,23,這名黑人男子自拍說出最討厭中國人的三個點！第三說就是所有華人的嚴重問題…
1.43322E+15,TEEPR 趣味新聞,真的進化了很多！,2016-11-14T17:02:06+0000,link,http://www.teepr.com/498273/lexychang/%e8%80%81%e9%97%86%e8%88%87%e9%ad%9a/,1433215316907826_1903446776551342,32417,395,1383,插畫家完美畫出我們從小到大的「字體進化史」，「不能再中肯的髮型進化史」讓我已經笑噴了！
1.43322E+15,TEEPR 趣味新聞,超扯,2016-11-14T16:01:53+0000,link,http://www.teepr.com/593432/jonhsieh/%e5%a5%a7%e5%ae%a2%e7%94%a8%e6%89%8b%e6%8e%b0%e9%96%8b%e8%8c%b6%e8%91%89%e8%9b%8b/,1433215316907826_1903421476553872,1114,19,8,超商店員發現最近茶葉蛋一到晚上就爛掉，奧客「用手掰開」不喜就丟回，還嗆：「是沒別地方買！」
1.43322E+15,TEEPR 趣味新聞,他是個深情的好男人！,2016-11-14T15:40:20+0000,link,http://www.teepr.com/593735/juliewu/%e8%a8%b1%e7%91%8b%e5%80%ab38%e6%ad%b2%e5%86%a5%e8%aa%95%e8%97%9d%e4%ba%ba%e6%82%bc%e5%bf%b5/,1433215316907826_1903414476554572,7867,22,56,許瑋倫38歲冥誕前男友李威用「9張照片思念舊愛」，楊丞琳的真情流露更讓網友都鼻酸了…
1.43322E+15,TEEPR 趣味新聞,要和好喔！因為歐巴馬之前也罵過川普,2016-11-14T15:20:18+0000,link,http://www.teepr.com/593569/edwardliu/%e5%b7%9d%e6%99%ae%e8%88%87%e6%ad%90%e5%b7%b4%e9%a6%ac%e6%9c%83%e9%9d%a2%e3%80%8c%e6%8f%a1%e6%89%8b%e6%99%82%e8%b6%85%e5%b0%b7%e5%b0%ac%e3%80%8d/,1433215316907826_1903405486555471,860,0,10,川普與歐巴馬會面「握手時超尷尬」，因此網友就幫他們爆笑PS「弄得不這麼尷尬」！(11張)
1.43322E+15,TEEPR 趣味新聞,「最美好的回憶」...蛤？,2016-11-14T15:01:47+0000,link,http://www.teepr.com/588782/angelpan/%e7%b6%b2%e5%8f%8b%e8%b6%85%e5%8f%a6%e9%a1%9e%e6%84%9b%e6%84%9b%e7%b6%93%e9%a9%97/,1433215316907826_1903397539889599,1392,3,43,13個驚悚到讓你大叫WTF的「網友爆另類愛愛經驗」。#8舔光地板也太…
1.43322E+15,TEEPR 趣味新聞,快來比比看！,2016-11-14T14:45:18+0000,link,http://www.teepr.com/590627/valchou/%e8%85%b3%e8%b6%be%e5%bd%a2%e7%8b%80%e6%b8%ac%e9%a9%97/,1433215316907826_1903374843225202,763,3,60,「8種不同腳趾形狀」決定不同個性，另一半腳長這樣你就完蛋了！
1.43322E+15,TEEPR 趣味新聞,你覺得這是對的嗎？！,2016-11-14T14:30:24+0000,link,http://www.teepr.com/592719/valchou/%e5%b7%9d%e6%99%ae%e6%96%b0%e6%94%bf%e7%ad%96%e8%b6%95%e5%87%ba%e9%9d%9e%e6%b3%95%e7%a7%bb%e6%b0%91/,1433215316907826_1903355716560448,2550,75,34,川普宣布會「馬上」把300萬個人全都逐出美國！
1.43322E+15,TEEPR 趣味新聞,4...？,2016-11-14T14:15:22+0000,link,http://www.teepr.com/593509/edwardliu/%e8%a6%ba%e5%be%97%e4%bb%8a%e5%a4%a9%e6%9c%89%e8%b6%a3%e4%b8%80%e9%bb%9e/,1433215316907826_1903344433228243,4731,16,263,34張會讓你覺得今天有趣一點的「驚奇照片」。
1.43322E+15,TEEPR 趣味新聞,他給的地址也太爆笑了，「可以加入你們嗎？」,2016-11-14T14:01:06+0000,link,http://www.teepr.com/593718/juliewu/%e8%a9%90%e9%a8%99%e9%9b%86%e5%9c%98%e5%8f%8d%e8%a2%ab%e9%a8%99/,1433215316907826_1903339103228776,3238,14,114,他碰上詐騙集團靠「自己人」成功騙倒對方，最後那張讓網友大笑「那麼單純要怎麼生存呢？」
1.43322E+15,TEEPR 趣味新聞,但這個我看情況耶,2016-11-14T13:45:18+0000,link,http://www.teepr.com/593559/edwardliu/%e4%b8%8d%e5%a4%9a%e4%b8%8d%e5%b0%91%e5%85%a9%e7%a8%ae%e4%ba%ba/,1433215316907826_1903331609896192,5408,23,203,28張對比圖證明世界上只有「不多不少兩種人」！#1最討厭左邊那種！超亂～
1.43322E+15,TEEPR 趣味新聞,有差嗎？,2016-11-14T13:30:28+0000,link,http://www.teepr.com/593379/jonhsieh/%e6%ad%90%e9%99%bd%e5%a8%9c%e5%a8%9c%e4%bf%ae%e5%9c%96%e8%a2%ab%e6%8a%93%e5%8c%85/,1433215316907826_1903325449896808,1244,26,9,歐陽娜娜被一張廠商「出賣」，身形修圖被抓包…
1.43322E+15,TEEPR 趣味新聞,這樣開怎麼辦？你怎麼該怎麼解開這難題？,2016-11-14T13:15:18+0000,link,http://www.teepr.com/593681/jonhsieh/%e5%86%8d%e4%b9%9f%e7%84%a1%e6%b3%95%e6%89%93%e9%96%8b%e7%9a%84%e6%ab%83%e5%ad%90/,1433215316907826_1903315583231128,8696,212,509,他分享這「再也無法打開的櫃子」，網友說「封印後留給後輩子孫來想吧…」
1.43322E+15,TEEPR 趣味新聞,學生時期更是美！,2016-11-14T13:00:57+0000,link,http://www.teepr.com/593476/edwardliu/%e5%ae%8b%e6%85%a7%e5%96%acpo%e5%87%ba%e8%87%aa%e5%b7%b1%e5%85%92%e6%99%82%e7%85%a7%e7%89%87%ef%bc%8c%e7%b6%b2%e5%8f%8b%ef%bc%9a%e3%80%8c%e7%a2%ba%e5%ae%9a%e6%b2%92%e6%95%b4%e5%bd%a2%ef%bc%81%e3%80%8d/,1433215316907826_1903307116565308,27214,45,201,宋慧喬PO出自己兒時照片，網友：「確定沒整形！」。看到學生時期照片更是震驚！
1.43322E+15,TEEPR 趣味新聞,會直接尿尿在裡面然後喝掉...便便的那個更讓人吃驚,2016-11-14T12:45:14+0000,link,http://www.teepr.com/593403/sharonlian/%e6%87%b7%e5%ad%95%e7%9a%84%e9%a9%9a%e4%ba%ba%e4%ba%8b%e5%af%a6/,1433215316907826_1903299566566063,7554,247,1444,12個會讓你驚覺「以前都太小看懷孕」的驚人事實。#11從21週開始就會有便便在子宮裡…
1.43322E+15,TEEPR 趣味新聞,大家吃的時候要小心,2016-11-14T12:30:32+0000,link,http://www.teepr.com/593387/jonhsieh/%e5%b0%8f%e9%be%8d%e8%9d%a6%e8%a2%ab%e6%94%be%e5%88%b0%e8%b6%85%e9%9f%b3%e6%b3%a2%e6%b8%85%e6%b4%97%e6%a9%9f/,1433215316907826_1903293879899965,5781,77,661,中國女子吃小龍蝦最後開始咳血！小龍蝦放到超音波清洗機「超噁心畫面」多好吃都不敢吃了！
1.43322E+15,TEEPR 趣味新聞,這角度好猛,2016-11-14T12:15:17+0000,link,http://www.teepr.com/593601/jonhsieh/%e5%a5%b3%e5%ad%90%e5%b1%95%e7%8f%be%e8%8f%af%e9%ba%97%e6%b8%b8%e6%b3%b3%e6%8a%80%e5%b7%a7%e5%85%a9%e9%bb%9e%e5%a4%96%e9%9c%b2/,1433215316907826_1903288599900493,2758,24,69,女子展現華麗游泳技巧，不小心「重點偏移」讓網友不停重播複習…
1.43322E+15,TEEPR 趣味新聞,真愛情侶才會這樣！,2016-11-14T12:00:51+0000,link,http://www.teepr.com/593460/juliewu/9%e4%bb%b6%e5%99%81%e5%bf%83%e6%83%85%e4%be%b6%e6%9c%83%e5%81%9a%e7%9a%84%e4%ba%8b/,1433215316907826_1903284369900916,5382,525,385,9件真愛情侶才會做的「不敢承認卻都偷偷在做」的噁心行為，#9就直接結婚吧！
1.43322E+15,TEEPR 趣味新聞,快出去看！,2016-11-14T11:53:24+0000,link,http://www.teepr.com/593724/jonhsieh/%e8%b6%85%e7%b4%9a%e6%9c%88%e4%ba%ae%e8%b7%9f%e7%8d%85%e5%ad%90%e5%ba%a7%e6%b5%81%e6%98%9f%e9%9b%a8/,1433215316907826_1903280266567993,17028,229,1908,68年來最大「超級月亮」就在現在，快出去看！三天過後還能再享有「獅子座流星雨」！
1.43322E+15,TEEPR 趣味新聞,應該是...吧？,2016-11-14T11:45:14+0000,link,http://www.teepr.com/593470/jonhsieh/%e5%a5%b3%e5%9c%98%e6%88%90%e5%93%a1%e9%96%8b%e7%9b%b4%e6%92%ad%e8%b3%aa%e7%96%91%e6%84%9b%e6%84%9b/,1433215316907826_1903277956568224,5176,117,202,女偶像直播畫面上下晃加女生嬌喘顫抖，網友質疑在「愛愛」？！(影片)
1.43322E+15,TEEPR 趣味新聞,她還不是最漂亮的呢！,2016-11-14T11:30:31+0000,link,http://www.teepr.com/506127/angelpan/%e5%b8%ad%e7%b6%ad%e6%96%af%e5%8f%b2%e7%89%b9%e9%be%8d%e7%9a%84%e8%b6%85%e8%be%a3%e5%8d%83%e9%87%91%e5%80%91/,1433215316907826_1903272519902101,21100,86,718,席維斯史特龍3位超正千金曝光，二女兒看起來會超越大女兒喔！
1.43322E+15,TEEPR 趣味新聞,這樣家裡真的空間會大很多！,2016-11-14T11:15:18+0000,link,http://www.teepr.com/590918/juliewu/%e8%b6%85%e7%9c%81%e7%a9%ba%e9%96%93%e7%9a%84%e5%ba%8a%e9%8b%aa%e8%a8%ad%e8%a8%88/,1433215316907826_1903268813235805,16656,283,3822,14種讓房間瞬間多出10坪的「超強床鋪設計」，#5木頭地板隱藏超多機關！
1.43322E+15,TEEPR 趣味新聞,一打開...SHIT！,2016-11-14T11:01:02+0000,link,http://www.teepr.com/593222/edwardliu/%e6%bc%81%e8%88%b9%e9%87%a3%e5%88%b0%e4%b8%80%e5%a4%a7%e7%be%a4%e9%ad%9a%e4%bd%86%e9%87%8d%e9%87%8f%e6%98%8e%e9%a1%af%e5%a4%aa%e9%87%8d/,1433215316907826_1903262883236398,3650,52,199,漁船釣到一大群魚但重量明顯太重，一打開他們就嚇到了！
1.43322E+15,TEEPR 趣味新聞,看起來...有什麼不對勁？,2016-11-14T10:30:24+0000,link,http://www.teepr.com/593444/jonhsieh/%e5%b0%8f%e7%87%95%e5%a7%8a%e7%9a%84%e6%af%94%e5%9f%ba%e5%b0%bc%e7%85%a7/,1433215316907826_1903243099905043,4349,37,20,翻出30年前「小燕姊的比基尼照」，網友被辣到差點鼻血噴盡！
1.43322E+15,TEEPR 趣味新聞,純白色很正點耶～,2016-11-14T10:00:56+0000,link,http://www.teepr.com/591847/valchou/iphone7%e7%99%bd%e8%89%b2/,1433215316907826_1903232016572818,8653,63,165,iPhone 7 有機會出「純白機」，果粉：「快收我的錢！」
1.43322E+15,TEEPR 趣味新聞,還有購物中心...,2016-11-14T09:30:19+0000,link,http://www.teepr.com/593669/valchou/%e5%b7%9d%e6%99%ae%e7%9a%84%e7%be%8e%e5%a2%a8%e9%95%b7%e5%9f%8e/,1433215316907826_1903221606573859,3924,38,54,川普提議要用「三千里長城」把墨西哥人排除在外，這就是「美墨邊境長城」的爆笑設計圖！
